source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,subject_method,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
146923,senado:leg9:exp:610/000038,senado_iniciativas,"Canje de Cartas entre el Reino de España y las Naciones Unidas para la celebración de la reunión de un grupo de expertos titulada ""Haciéndolo funcionar: La participación de la Sociedad Civil en la aplicación de la Convención de los derechos de las personas con discapacidad"", hecho en Nueva York los días 15 y 23 de noviembre de 2007. (610/000038)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Canje de Cartas entre el Reino de España y las Naciones Unidas para la celebración de la reunión de un grupo de expertos titulada ""Haciéndolo funcionar: La participación de la Sociedad Civil en la aplicación de la Convención de los derechos de las personas con discapacidad"", hecho en Nueva York los días 15 y 23 de nov…","Canje de Cartas entre el Reino de Espa�a y las Naciones Unidas para la celebraci�n de la reuni�n de un grupo de expertos titulada ""Haci�ndolo funcionar: La participaci�n de la Sociedad Civil en la aplicaci�n de la Convenci�n de los derechos de las personas con discapacidad"", hecho en Nueva York los d�as 15 y 23 de noviembre de 2007. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 06/11/08 19/11/08 9 610/000038 SI Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Libertades p�blicas y derechos fundamentales Relaciones internacionales Derecho internacional Pol�tica social Organismos internacionales C C 1 50-1 26/09/08 Iniciativa http://www.congreso.e…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000038.xml,etl/data/raw/text_documents/parl_initiative_docs/3c3c04ad1597264ec8cbc2b41b9b8d72ee75a5dfef99544ab43efd8a10da2e36.bin,,,,,,
146994,senado:leg9:exp:610/000054,senado_iniciativas,"Convención sobre el derecho de los usos de los cursos de agua internacionales para fines distintos de la navegación, hecho en Nueva York el 21 de mayo de 1997. (610/000054)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Convención sobre el derecho de los usos de los cursos de agua internacionales para fines distintos de la navegación, hecho en Nueva York el 21 de mayo de 1997. (610/000054)","Convenci�n sobre el derecho de los usos de los cursos de agua internacionales para fines distintos de la navegaci�n, hecho en Nueva York el 21 de mayo de 1997. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 02/12/08 09/12/08 9 610/000054 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Medio ambiente C C 1 64-1 24/10/08 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_064-01.PDF C C 1 64-2 25/11/08 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_064-02.PDF C C 1 64-3 03/12/08 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_064-03.PDF CG A…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000054.xml,etl/data/raw/text_documents/parl_initiative_docs/ccd4e03d9fa1979908106d5f10016fa651e1136964dd3eb4a3e067cda9403f5c.bin,,,,,,
147002,senado:leg9:exp:610/000062,senado_iniciativas,"Convención Internacional para la protección de todas las personas contra las desapariciones forzadas, hecho en Nueva York el 20 de diciembre de 2006. (610/000062)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Convención Internacional para la protección de todas las personas contra las desapariciones forzadas, hecho en Nueva York el 20 de diciembre de 2006. (610/000062)","Convenci�n Internacional para la protecci�n de todas las personas contra las desapariciones forzadas, hecho en Nueva York el 20 de diciembre de 2006. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 26/03/09 07/04/09 9 610/000062 SI Urgente GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Interior. Seguridad p�blica C C 1 84-1 02/02/09 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_084-01.PDF C C 1 84-2 17/03/09 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_084-02.PDF C C 1 84-3 26/03/09 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_084-03.PDF CG…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000062.xml,etl/data/raw/text_documents/parl_initiative_docs/74270938f6a83e37aa4f957060f0351d1d5176e5351c79de0868db98cb0f77ce.bin,,,,,,
147004,senado:leg9:exp:610/000064,senado_iniciativas,"Convención sobre municiones de racimo, hecha en Dublín el 30 de mayo de 2008. (610/000064)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Convención sobre municiones de racimo, hecha en Dublín el 30 de mayo de 2008. (610/000064)","Convenci�n sobre municiones de racimo, hecha en Dubl�n el 30 de mayo de 2008. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 26/03/09 07/04/09 9 610/000064 NO Urgente GOBIERNO 1 Comisi�n de Asuntos Exteriores Defensa Derecho internacional Relaciones internacionales C C 1 91-1 20/02/09 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_091-01.PDF C C 1 91-2 17/03/09 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_091-02.PDF C C 1 91-3 26/03/09 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_091-03.PDF CG A 1 112 20/02/09 Texto de la Convenci�n http://www.congreso.es/pu…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000064.xml,etl/data/raw/text_documents/parl_initiative_docs/9bffba1cc11bef23490ef8efd6fa518e268b24c7853eff166fd7bc0c49656784.bin,,,,,,
147022,senado:leg9:exp:610/000082,senado_iniciativas,"Protocolo sobre registros de emisiones y transferencias de contaminantes, adoptado en Kiev (Ucrania) el 21 de mayo de 2003. (610/000082)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Protocolo sobre registros de emisiones y transferencias de contaminantes, adoptado en Kiev (Ucrania) el 21 de mayo de 2003. (610/000082)","Protocolo sobre registros de emisiones y transferencias de contaminantes, adoptado en Kiev (Ucrania) el 21 de mayo de 2003. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 04/06/09 16/06/09 9 610/000082 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Medio ambiente C C 1 98-1 03/04/09 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_098-01.PDF C C 1 98-2 26/05/09 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_098-02.PDF C C 1 98-3 03/06/09 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_098-03.PDF CG A 1 124 03/04/09 Texto del Protocolo http://www.congreso.es…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000082.xml,etl/data/raw/text_documents/parl_initiative_docs/430dd9a9063fe29d723ba2fdb6a1ee50946a74b94a00bd9e22842c3ec07202e7.bin,,,,,,
147026,senado:leg9:exp:610/000086,senado_iniciativas,"Actas y Resoluciones de la Unión Postal de las Américas, España y Portugal (UPAEP), aprobadas en el XX Congreso de la Unión Postal de las Américas, España y Portugal en Montevideo el 14 de junio de 2007. (610/000086)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Actas y Resoluciones de la Unión Postal de las Américas, España y Portugal (UPAEP), aprobadas en el XX Congreso de la Unión Postal de las Américas, España y Portugal en Montevideo el 14 de junio de 2007. (610/000086)","Actas y Resoluciones de la Uni�n Postal de las Am�ricas, Espa�a y Portugal (UPAEP), aprobadas en el XX Congreso de la Uni�n Postal de las Am�ricas, Espa�a y Portugal en Montevideo el 14 de junio de 2007. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 30/06/09 29/07/09 9 610/000086 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Comunicaci�n Relaciones internacionales C C 1 102-1 04/05/09 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_102-01.PDF C C 1 102-2 23/06/09 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_102-02.PDF C C 1 102-3 30/06/09 Aprobaci�n por el Pleno…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000086.xml,etl/data/raw/text_documents/parl_initiative_docs/63526e70996e15f98af43df4c103eb152a77264293ca412c404bbd610000ba49.bin,,,,,,
147104,senado:leg9:exp:610/000104,senado_iniciativas,"Canje de Notas entre la Unión Europea y Kenia sobre condiciones y modalidades de entrega de personas sospechosas de haber cometido actos de piratería, y detenidas por la fuerza naval EUNAVFOR dirigida por la Unión Europea, así como de las propiedades incautadas en posesión de EUNAVFOR, de EUNAVFOR a Kenia y con vistas a su trato después de la entrega, hecho en Bruselas el 23 de abril de 2009, así como Declaración de España en el Acta del Consejo. (610/000104)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Canje de Notas entre la Unión Europea y Kenia sobre condiciones y modalidades de entrega de personas sospechosas de haber cometido actos de piratería, y detenidas por la fuerza naval EUNAVFOR dirigida por la Unión Europea, así como de las propiedades incautadas en posesión de EUNAVFOR, de EUNAVFOR a Kenia y con vistas…","Canje de Notas entre la Uni�n Europea y Kenia sobre condiciones y modalidades de entrega de personas sospechosas de haber cometido actos de pirater�a, y detenidas por la fuerza naval EUNAVFOR dirigida por la Uni�n Europea, as� como de las propiedades incautadas en posesi�n de EUNAVFOR, de EUNAVFOR a Kenia y con vistas a su trato despu�s de la entrega, hecho en Bruselas el 23 de abril de 2009, as� como Declaraci�n de Espa�a en el Acta del Consejo. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 05/11/09 17/11/09 9 610/000104 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho procesal UE. Instituciones comunitarias Derecho penal y penitenci…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000104.xml,etl/data/raw/text_documents/parl_initiative_docs/0358f2947b4ebfabd70eff1279eef43224084d0c15cafae56d6eb434baa57e2f.bin,,,,,,
147194,senado:leg9:exp:610/000124,senado_iniciativas,"Actas Finales de la Conferencia Mundial de Radiocomunicaciones de 2007 (CMR-07), firmadas en Ginebra el 16 de noviembre de 2007, así como Reservas y Declaraciones que España formuló en el momento de su firma. (610/000124)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Actas Finales de la Conferencia Mundial de Radiocomunicaciones de 2007 (CMR-07), firmadas en Ginebra el 16 de noviembre de 2007, así como Reservas y Declaraciones que España formuló en el momento de su firma. (610/000124)","Actas Finales de la Conferencia Mundial de Radiocomunicaciones de 2007 (CMR-07), firmadas en Ginebra el 16 de noviembre de 2007, as� como Reservas y Declaraciones que Espa�a formul� en el momento de su firma. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 05/11/09 17/11/09 9 610/000124 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Relaciones internacionales C C 1 147-1 18/09/09 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_147-01.PDF C C 1 147-2 28/10/09 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_147-02.PDF C C 1 147-3 03/11/09 Aprobaci�n por el Pleno http://www.congreso.es/public_…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000124.xml,etl/data/raw/text_documents/parl_initiative_docs/092dfb65ca9ba2852077e9e7d5fdb7f6c19ea10af94a22bfce3b23ca4be1d5ab.bin,,,,,,
147215,senado:leg9:exp:610/000145,senado_iniciativas,"Convención sobre el comercio de tránsito de los Estados sin litoral, hecha en Nueva York el 8 de julio de 1965. (610/000145)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Convención sobre el comercio de tránsito de los Estados sin litoral, hecha en Nueva York el 8 de julio de 1965. (610/000145)","Convenci�n sobre el comercio de tr�nsito de los Estados sin litoral, hecha en Nueva York el 8 de julio de 1965. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 18/02/10 02/03/10 9 610/000145 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Comercio Hacienda p�blica. Presupuestos Derecho internacional Organismos internacionales C C 1 169-1 20/11/09 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_169-01.PDF C C 1 169-2 05/01/10 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_169-02.PDF C C 1 169-3 16/02/10 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_169-03.P…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000145.xml,etl/data/raw/text_documents/parl_initiative_docs/23e6ea884599c1b83c7c037740cd30947996795ed546239f715869b7c6a8ab76.bin,,,,,,
147218,senado:leg9:exp:610/000148,senado_iniciativas,"Protocolo relativo a la gestión integrada de las zonas costeras (CIZG) del Mediterráneo, hecho en Madrid el 21 de enero de 2008. (610/000148)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Protocolo relativo a la gestión integrada de las zonas costeras (CIZG) del Mediterráneo, hecho en Madrid el 21 de enero de 2008. (610/000148)","Protocolo relativo a la gesti�n integrada de las zonas costeras (CIZG) del Mediterr�neo, hecho en Madrid el 21 de enero de 2008. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 18/02/10 02/03/10 9 610/000148 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Medio ambiente C C 1 173-1 27/11/09 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_173-01.PDF C C 1 173-2 05/01/10 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_173-02.PDF C C 1 173-3 16/02/10 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_173-03.PDF CG A 1 223 27/11/09 Texto del Pr…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000148.xml,etl/data/raw/text_documents/parl_initiative_docs/7f4f615bf27f8bef3ed6cb4f415d9468cea4ffb5579a2d53e43339c12bb1a2fe.bin,,,,,,
147241,senado:leg9:exp:610/000222,senado_iniciativas,"Protocolo facultativo sobre la jurisdicción obligatoria para la solución de controversias de la Convención de Viena sobre relaciones diplomáticas, hecho en Viena el 18 de abril de 1961. (610/000222)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Protocolo facultativo sobre la jurisdicción obligatoria para la solución de controversias de la Convención de Viena sobre relaciones diplomáticas, hecho en Viena el 18 de abril de 1961. (610/000222)","Protocolo facultativo sobre la jurisdicci�n obligatoria para la soluci�n de controversias de la Convenci�n de Viena sobre relaciones diplom�ticas, hecho en Viena el 18 de abril de 1961. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 14/12/10 21/12/10 9 610/000222 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Relaciones internacionales C C 1 260-1 18/10/10 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_260-01.PDF C C 1 260-2 26/11/10 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_260-02.PDF C C 1 260-3 10/12/10 Aprobaci�n por el Pleno http://www.congreso.es/public_o…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000222.xml,etl/data/raw/text_documents/parl_initiative_docs/13afa1ea5f17adc7a872bb95bec0f7e77a31281da7f603496536cec958fa5ccd.bin,,,,,,
147242,senado:leg9:exp:610/000223,senado_iniciativas,"Protocolo facultativo sobre la jurisdicción obligatoria para la solución de controversias de la Convención de Viena sobre relaciones consulares, hecho en Viena el 24 de abril de 1963. (610/000223)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Protocolo facultativo sobre la jurisdicción obligatoria para la solución de controversias de la Convención de Viena sobre relaciones consulares, hecho en Viena el 24 de abril de 1963. (610/000223)","Protocolo facultativo sobre la jurisdicci�n obligatoria para la soluci�n de controversias de la Convenci�n de Viena sobre relaciones consulares, hecho en Viena el 24 de abril de 1963. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 14/12/10 21/12/10 9 610/000223 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Relaciones internacionales Derecho internacional C C 1 261-1 18/10/10 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_261-01.PDF C C 1 261-2 26/11/10 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_261-02.PDF C C 1 261-3 10/12/10 Aprobaci�n por el Pleno http://www.congreso.es/public_ofi…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000223.xml,etl/data/raw/text_documents/parl_initiative_docs/64c27f9fe5e8f82bf48ac166eed01b0f64adcc78ed28bd3be3621828fe9367c4.bin,,,,,,
147246,senado:leg9:exp:610/000227,senado_iniciativas,"Estatuto de la Agencia Internacional de Energías Renovables (IRENA), hecho en Bonn el 26 de enero de 2009. (610/000227)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Estatuto de la Agencia Internacional de Energías Renovables (IRENA), hecho en Bonn el 26 de enero de 2009. (610/000227)","Estatuto de la Agencia Internacional de Energ�as Renovables (IRENA), hecho en Bonn el 26 de enero de 2009. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 23/02/11 01/03/11 9 610/000227 SI Urgente GOBIERNO 1 Comisi�n de Asuntos Exteriores Energ�a Relaciones internacionales C C 1 276-1 14/12/10 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_276-01.PDF C C 1 276-2 24/02/11 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_276-02.PDF C C 1 276-3 25/02/11 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_276-03.PDF CG A 1 374 14/12/10 Texto del Estatuto http://www.congreso…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000227.xml,etl/data/raw/text_documents/parl_initiative_docs/06c6f32288079025c88c993703370802bd3022e28271a9abc73008e7a6bde2c7.bin,,,,,,
147249,senado:leg9:exp:610/000230,senado_iniciativas,"Memorando de Entendimiento entre el Departamento de Defensa de Australia, el Ministerio de Defensa de Finlandia, el Ministro de Defensa de la República Francesa, el Ministerio Federal de Defensa de la República Federal de Alemania, el Ministerio de Defensa de la República Italiana, el Ministerio de Defensa del Reino de España, las Fuerzas Armadas Suecas, el Secretario de Estado para la Defensa del Reino Unido de Gran Bretaña e Irlanda del Norte, el Departamento de Defensa de los Estados Unidos de América, relativo a la forma de onda de banda ancha para la conexión en red en coalición (COALWNW). (610/000230)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Memorando de Entendimiento entre el Departamento de Defensa de Australia, el Ministerio de Defensa de Finlandia, el Ministro de Defensa de la República Francesa, el Ministerio Federal de Defensa de la República Federal de Alemania, el Ministerio de Defensa de la República Italiana, el Ministerio de Defensa del Reino d…","Memorando de Entendimiento entre el Departamento de Defensa de Australia, el Ministerio de Defensa de Finlandia, el Ministro de Defensa de la Rep�blica Francesa, el Ministerio Federal de Defensa de la Rep�blica Federal de Alemania, el Ministerio de Defensa de la Rep�blica Italiana, el Ministerio de Defensa del Reino de Espa�a, las Fuerzas Armadas Suecas, el Secretario de Estado para la Defensa del Reino Unido de Gran Breta�a e Irlanda del Norte, el Departamento de Defensa de los Estados Unidos de Am�rica, relativo a la forma de onda de banda ancha para la conexi�n en red en coalici�n (COALWNW). Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 16/03/11…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000230.xml,etl/data/raw/text_documents/parl_initiative_docs/b9b7bad3721e787c7668dcd0b167eefdba384d25221f38899ac173e91817ea9d.bin,,,,,,
147255,senado:leg9:exp:610/000236,senado_iniciativas,"Actas, Resoluciones y Recomendaciones del 21º Congreso de la Unión Postal de las Américas, España y Portugal, adoptadas en Santiago de Chile el 21 de agosto de 2009. (610/000236)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Actas, Resoluciones y Recomendaciones del 21º Congreso de la Unión Postal de las Américas, España y Portugal, adoptadas en Santiago de Chile el 21 de agosto de 2009. (610/000236)","Actas, Resoluciones y Recomendaciones del 21� Congreso de la Uni�n Postal de las Am�ricas, Espa�a y Portugal, adoptadas en Santiago de Chile el 21 de agosto de 2009. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 16/03/11 22/03/11 9 610/000236 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Comunicaci�n C C 1 285-1 28/01/11 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_285-01.PDF C C 1 285-2 01/03/11 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_285-02.PDF C C 1 285-3 15/03/11 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_285-03.P…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000236.xml,etl/data/raw/text_documents/parl_initiative_docs/cdd3131bd4221b5efab4a85230d5305747f08459e2117ff392202abdfea7948f.bin,,,,,,
147264,senado:leg9:exp:610/000245,senado_iniciativas,"Convención de las Naciones Unidas sobre las inmunidades jurisdiccionales de los Estados y de sus bienes, hecha en Nueva York el 2 de diciembre de 2004. (610/000245)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Convención de las Naciones Unidas sobre las inmunidades jurisdiccionales de los Estados y de sus bienes, hecha en Nueva York el 2 de diciembre de 2004. (610/000245)","Convenci�n de las Naciones Unidas sobre las inmunidades jurisdiccionales de los Estados y de sus bienes, hecha en Nueva York el 2 de diciembre de 2004. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 21/03/11 29/03/11 9 610/000245 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho internacional Justicia C C 1 293-1 18/02/11 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_293-01.PDF C C 1 293-2 15/03/11 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_293-02.PDF C C 1 293-3 22/03/11 Aprobaci�n por el Pleno http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_293-03.PDF CG A 1 396 18/0…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000245.xml,etl/data/raw/text_documents/parl_initiative_docs/c270f1e6e3dc9a6ab79d7b49f79fe7585dcee1fb8dcb325fded33dafb470a057.bin,,,,,,
147269,senado:leg9:exp:610/000250,senado_iniciativas,"Decisión de los Representantes de los Gobiernos de los Estados miembros reunidos en el seno del Consejo de 10/11/2004 sobre los privilegios e inmunidades otorgados a la Agencia Europea de Defensa y a su personal, hecha en Bruselas el 10 de noviembre de 2004. (610/000250)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Decisión de los Representantes de los Gobiernos de los Estados miembros reunidos en el seno del Consejo de 10/11/2004 sobre los privilegios e inmunidades otorgados a la Agencia Europea de Defensa y a su personal, hecha en Bruselas el 10 de noviembre de 2004. (610/000250)","Decisi�n de los Representantes de los Gobiernos de los Estados miembros reunidos en el seno del Consejo de 10/11/2004 sobre los privilegios e inmunidades otorgados a la Agencia Europea de Defensa y a su personal, hecha en Bruselas el 10 de noviembre de 2004. Autorizado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 12/05/11 24/05/11 9 610/000250 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Derecho comunitario Defensa UE. Instituciones comunitarias C C 1 298-1 11/03/11 Iniciativa http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_298-01.PDF C C 1 298-2 20/04/11 Dictamen de la Comisi�n http://www.congreso.es/public_oficiales/L9/CONG/BOCG/C/C_298-…",http://www.senado.es/legis9/expedientes/610/xml/INI-3-610000250.xml,etl/data/raw/text_documents/parl_initiative_docs/4147aab2aa3447671ca15f6dcc16714d01296f6ba358067e174188c4597a11ca.bin,,,,,,
147360,senado:leg7:exp:610/000039,senado_iniciativas,"Carta Europea de las Lenguas Regionales o Minoritarias, hecha en Estrasburgo el 5 de noviembre de 1992, así como Declaración que España va a formular a la misma. (610/000039)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (art�culo 94,"Carta Europea de las Lenguas Regionales o Minoritarias, hecha en Estrasburgo el 5 de noviembre de 1992, así como Declaración que España va a formular a la misma. (610/000039)","Carta Europea de las Lenguas Regionales o Minoritarias, hecha en Estrasburgo el 5 de noviembre de 1992, as� como Declaraci�n que Espa�a va a formular a la misma. Aprobado Autorizaci�n de Convenios Internacionales (art�culo 94.1 de la Constituci�n). 01/12/00 05/12/00 7 610/000039 NO Ordinario GOBIERNO 1 Comisi�n de Asuntos Exteriores Organismos internacionales Derecho internacional Lengua C C 1 43-1 21/07/00 Iniciativa http://www.congreso.es/public_oficiales/L7/CONG/BOCG/C/C0043-1.PDF C C 3 43-2 22/09/00 Enmiendas http://www.congreso.es/public_oficiales/L7/CONG/BOCG/C/C0043-2.PDF C C 7 43-3 16/10/00 Informe de la Ponencia http://www.congreso.es/public_oficiales/L7/CONG/BOCG/C/C0043-3.PDF C C…",http://www.senado.es/legis7/expedientes/610/xml/INI-3-610000039.xml,etl/data/raw/text_documents/parl_initiative_docs/de8af53acf74ba02a991f1fb7ede3da9b86960594e51d5cb0777d394b0223018.bin,,,,,,
