code,status,detail
D_1NBSO572,error,"La serie D_1NBSO572 no existe"
D_1NBSP572,error,"La serie D_1NBSP572 no existe"
D_1NBSQ572,error,"La serie D_1NBSQ572 no existe"
D_1NBSR572,error,"La serie D_1NBSR572 no existe"
D_1NBSS572,error,"La serie D_1NBSS572 no existe"
D_1NBST572,error,"La serie D_1NBST572 no existe"
D_1NBSU572,error,"La serie D_1NBSU572 no existe"
D_1NBSV572,error,"La serie D_1NBSV572 no existe"
D_1NBSW572,error,"La serie D_1NBSW572 no existe"
D_1NBSX572,error,"La serie D_1NBSX572 no existe"
D_1NBSY572,error,"La serie D_1NBSY572 no existe"
D_1NBSZ572,error,"La serie D_1NBSZ572 no existe"
D_1NBTA572,error,"La serie D_1NBTA572 no existe"
D_1NBTB572,error,"La serie D_1NBTB572 no existe"
D_1NBTC572,error,"La serie D_1NBTC572 no existe"
D_1NBTD572,error,"La serie D_1NBTD572 no existe"
D_1NBTE572,error,"La serie D_1NBTE572 no existe"
D_1NBTF572,error,"La serie D_1NBTF572 no existe"
D_1NBTG572,error,"La serie D_1NBTG572 no existe"
D_1NBTH572,error,"La serie D_1NBTH572 no existe"
D_1NBTI572,error,"La serie D_1NBTI572 no existe"
D_1NBTJ572,error,"La serie D_1NBTJ572 no existe"
D_1NBTK572,error,"La serie D_1NBTK572 no existe"
D_1NBTL572,error,"La serie D_1NBTL572 no existe"
D_1NBTM572,error,"La serie D_1NBTM572 no existe"
D_1NBTN572,error,"La serie D_1NBTN572 no existe"
D_1NBTO572,error,"La serie D_1NBTO572 no existe"
D_1NBTP572,error,"La serie D_1NBTP572 no existe"
D_1NBTQ572,error,"La serie D_1NBTQ572 no existe"
D_1NBTR572,error,"La serie D_1NBTR572 no existe"
D_1NBTS572,error,"La serie D_1NBTS572 no existe"
D_1NBTT572,error,"La serie D_1NBTT572 no existe"
D_1NBTU572,error,"La serie D_1NBTU572 no existe"
D_1NBTV572,error,"La serie D_1NBTV572 no existe"
D_1NBTW572,error,"La serie D_1NBTW572 no existe"
D_1NBTX572,error,"La serie D_1NBTX572 no existe"
D_1NBTY572,error,"La serie D_1NBTY572 no existe"
D_1NBTZ572,error,"La serie D_1NBTZ572 no existe"
D_1NBUA572,error,"La serie D_1NBUA572 no existe"
D_1NBUB572,error,"La serie D_1NBUB572 no existe"
D_1NBUC572,error,"La serie D_1NBUC572 no existe"
D_1NBUD572,error,"La serie D_1NBUD572 no existe"
D_1NBUE572,error,"La serie D_1NBUE572 no existe"
D_1NBUF572,error,"La serie D_1NBUF572 no existe"
D_1NBUG572,error,"La serie D_1NBUG572 no existe"
D_1NBUH572,error,"La serie D_1NBUH572 no existe"
D_1NBUI572,error,"La serie D_1NBUI572 no existe"
D_1NBUJ572,error,"La serie D_1NBUJ572 no existe"
D_1NBUK572,error,"La serie D_1NBUK572 no existe"
D_1NBUL572,error,"La serie D_1NBUL572 no existe"
D_1NBUM572,error,"La serie D_1NBUM572 no existe"
D_1NBUN572,error,"La serie D_1NBUN572 no existe"
D_1NBUO572,error,"La serie D_1NBUO572 no existe"
D_1NBUP572,error,"La serie D_1NBUP572 no existe"
D_1NBUQ572,error,"La serie D_1NBUQ572 no existe"
D_1NBUR572,error,"La serie D_1NBUR572 no existe"
D_1NBUS572,error,"La serie D_1NBUS572 no existe"
D_1NBUT572,error,"La serie D_1NBUT572 no existe"
D_1NBUU572,error,"La serie D_1NBUU572 no existe"
D_1NBUV572,error,"La serie D_1NBUV572 no existe"
D_1NBUW572,error,"La serie D_1NBUW572 no existe"
D_1NBUX572,error,"La serie D_1NBUX572 no existe"
D_1NBUY572,error,"La serie D_1NBUY572 no existe"
D_1NBUZ572,error,"La serie D_1NBUZ572 no existe"
D_1NBVA572,error,"La serie D_1NBVA572 no existe"
D_1NBVB572,error,"La serie D_1NBVB572 no existe"
D_1NBVC572,error,"La serie D_1NBVC572 no existe"
D_1NBVD572,error,"La serie D_1NBVD572 no existe"
D_1NBVE572,error,"La serie D_1NBVE572 no existe"
D_1NBVF572,error,"La serie D_1NBVF572 no existe"
D_1NBVG572,error,"La serie D_1NBVG572 no existe"
D_1NBVH572,error,"La serie D_1NBVH572 no existe"
D_1NBVI572,error,"La serie D_1NBVI572 no existe"
D_1NBVJ572,error,"La serie D_1NBVJ572 no existe"
D_1NBVK572,error,"La serie D_1NBVK572 no existe"
D_1NBVL572,error,"La serie D_1NBVL572 no existe"
D_1NBVM572,error,"La serie D_1NBVM572 no existe"
D_1NBVN572,error,"La serie D_1NBVN572 no existe"
D_1NBVO572,error,"La serie D_1NBVO572 no existe"
D_1NBVP572,error,"La serie D_1NBVP572 no existe"
D_1NBVQ572,error,"La serie D_1NBVQ572 no existe"
D_1NBVR572,error,"La serie D_1NBVR572 no existe"
D_1NBVS572,error,"La serie D_1NBVS572 no existe"
D_1NBVT572,error,"La serie D_1NBVT572 no existe"
D_1NBVU572,error,"La serie D_1NBVU572 no existe"
D_1NBVV572,error,"La serie D_1NBVV572 no existe"
D_1NBVW572,error,"La serie D_1NBVW572 no existe"
D_1NBVX572,error,"La serie D_1NBVX572 no existe"
D_1NBVY572,error,"La serie D_1NBVY572 no existe"
D_1NBVZ572,error,"La serie D_1NBVZ572 no existe"
D_1NBWA572,error,"La serie D_1NBWA572 no existe"
D_1NBWB572,error,"La serie D_1NBWB572 no existe"
D_1NBWC572,error,"La serie D_1NBWC572 no existe"
D_1NBWD572,error,"La serie D_1NBWD572 no existe"
D_1NBWE572,error,"La serie D_1NBWE572 no existe"
D_1NBWF572,error,"La serie D_1NBWF572 no existe"
D_1NBWG572,error,"La serie D_1NBWG572 no existe"
D_1NBWH572,error,"La serie D_1NBWH572 no existe"
D_1NBWI572,error,"La serie D_1NBWI572 no existe"
D_1NBWJ572,error,"La serie D_1NBWJ572 no existe"
D_1NBWK572,error,"La serie D_1NBWK572 no existe"
D_1NBWL572,error,"La serie D_1NBWL572 no existe"
D_1NBWM572,error,"La serie D_1NBWM572 no existe"
D_1NBWN572,error,"La serie D_1NBWN572 no existe"
D_1NBWO572,error,"La serie D_1NBWO572 no existe"
D_1NBWP572,error,"La serie D_1NBWP572 no existe"
D_1NBWQ572,error,"La serie D_1NBWQ572 no existe"
D_1NBWR572,error,"La serie D_1NBWR572 no existe"
D_1NBWS572,error,"La serie D_1NBWS572 no existe"
D_1NBWT572,error,"La serie D_1NBWT572 no existe"
D_1NBWU572,error,"La serie D_1NBWU572 no existe"
D_1NBWV572,error,"La serie D_1NBWV572 no existe"
D_1NBWW572,error,"La serie D_1NBWW572 no existe"
D_1NBWX572,error,"La serie D_1NBWX572 no existe"
D_1NBWY572,error,"La serie D_1NBWY572 no existe"
D_1NBWZ572,error,"La serie D_1NBWZ572 no existe"
D_1NBXA572,error,"La serie D_1NBXA572 no existe"
D_1NBXB572,error,"La serie D_1NBXB572 no existe"
D_1NBXC572,error,"La serie D_1NBXC572 no existe"
D_1NBXD572,error,"La serie D_1NBXD572 no existe"
D_1NBXE572,error,"La serie D_1NBXE572 no existe"
D_1NBXF572,error,"La serie D_1NBXF572 no existe"
D_1NBXG572,error,"La serie D_1NBXG572 no existe"
D_1NBXH572,error,"La serie D_1NBXH572 no existe"
D_1NBXI572,error,"La serie D_1NBXI572 no existe"
D_1NBXJ572,error,"La serie D_1NBXJ572 no existe"
D_1NBXK572,error,"La serie D_1NBXK572 no existe"
D_1NBXL572,error,"La serie D_1NBXL572 no existe"
D_1NBXM572,error,"La serie D_1NBXM572 no existe"
D_1NBXN572,error,"La serie D_1NBXN572 no existe"
D_1NBXO572,error,"La serie D_1NBXO572 no existe"
D_1NBXP572,error,"La serie D_1NBXP572 no existe"
D_1NBXQ572,error,"La serie D_1NBXQ572 no existe"
D_1NBXR572,error,"La serie D_1NBXR572 no existe"
D_1NBXS572,error,"La serie D_1NBXS572 no existe"
D_1NBXT572,error,"La serie D_1NBXT572 no existe"
D_1NBXU572,error,"La serie D_1NBXU572 no existe"
D_1NBXV572,error,"La serie D_1NBXV572 no existe"
D_1NBXW572,error,"La serie D_1NBXW572 no existe"
D_1NBXX572,error,"La serie D_1NBXX572 no existe"
D_1NBXY572,error,"La serie D_1NBXY572 no existe"
D_1NBXZ572,error,"La serie D_1NBXZ572 no existe"
D_1NBYA572,error,"La serie D_1NBYA572 no existe"
D_1NBYB572,error,"La serie D_1NBYB572 no existe"
D_1NBYC572,error,"La serie D_1NBYC572 no existe"
D_1NBYD572,error,"La serie D_1NBYD572 no existe"
D_1NBYE572,error,"La serie D_1NBYE572 no existe"
D_1NBYF572,error,"La serie D_1NBYF572 no existe"
D_1NBYG572,error,"La serie D_1NBYG572 no existe"
D_1NBYH572,error,"La serie D_1NBYH572 no existe"
D_1NBYI572,error,"La serie D_1NBYI572 no existe"
D_1NBYJ572,error,"La serie D_1NBYJ572 no existe"
D_1NBYK572,error,"La serie D_1NBYK572 no existe"
D_1NBYL572,error,"La serie D_1NBYL572 no existe"
D_1NBYM572,error,"La serie D_1NBYM572 no existe"
D_1NBYN572,error,"La serie D_1NBYN572 no existe"
D_1NBYO572,error,"La serie D_1NBYO572 no existe"
D_1NBYP572,error,"La serie D_1NBYP572 no existe"
D_1NBYQ572,error,"La serie D_1NBYQ572 no existe"
D_1NBYR572,error,"La serie D_1NBYR572 no existe"
D_1NBYS572,error,"La serie D_1NBYS572 no existe"
D_1NBYT572,error,"La serie D_1NBYT572 no existe"
D_1NBYU572,error,"La serie D_1NBYU572 no existe"
D_1NBYV572,error,"La serie D_1NBYV572 no existe"
D_1NBYW572,error,"La serie D_1NBYW572 no existe"
D_1NBYX572,error,"La serie D_1NBYX572 no existe"
D_1NBYY572,error,"La serie D_1NBYY572 no existe"
D_1NBYZ572,error,"La serie D_1NBYZ572 no existe"
D_1NBZA572,error,"La serie D_1NBZA572 no existe"
D_1NBZB572,error,"La serie D_1NBZB572 no existe"
D_1NBZC572,error,"La serie D_1NBZC572 no existe"
D_1NBZD572,error,"La serie D_1NBZD572 no existe"
D_1NBZE572,error,"La serie D_1NBZE572 no existe"
D_1NBZF572,error,"La serie D_1NBZF572 no existe"
D_1NBZG572,error,"La serie D_1NBZG572 no existe"
D_1NBZH572,error,"La serie D_1NBZH572 no existe"
D_1NBZI572,error,"La serie D_1NBZI572 no existe"
D_1NBZJ572,error,"La serie D_1NBZJ572 no existe"
D_1NBZK572,error,"La serie D_1NBZK572 no existe"
D_1NBZL572,error,"La serie D_1NBZL572 no existe"
D_1NBZM572,error,"La serie D_1NBZM572 no existe"
D_1NBZN572,error,"La serie D_1NBZN572 no existe"
D_1NBZO572,error,"La serie D_1NBZO572 no existe"
D_1NBZP572,error,"La serie D_1NBZP572 no existe"
D_1NBZQ572,error,"La serie D_1NBZQ572 no existe"
D_1NBZR572,error,"La serie D_1NBZR572 no existe"
D_1NBZS572,error,"La serie D_1NBZS572 no existe"
D_1NBZT572,error,"La serie D_1NBZT572 no existe"
D_1NBZU572,error,"La serie D_1NBZU572 no existe"
D_1NBZV572,error,"La serie D_1NBZV572 no existe"
D_1NBZW572,error,"La serie D_1NBZW572 no existe"
D_1NBZX572,error,"La serie D_1NBZX572 no existe"
D_1NBZY572,error,"La serie D_1NBZY572 no existe"
D_1NBZZ572,error,"La serie D_1NBZZ572 no existe"
