batch_id,unit_type,unit_id,title,excerpt,source_url,allowed_concerns_json
factory-20260219-lane_d-001,parl_initiative_doc,141680,Iniciativa congreso:leg15:exp:122/000179/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000179/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-206-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-206-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141681,Iniciativa congreso:leg15:exp:122/000181/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000181/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141682,Iniciativa congreso:leg15:exp:122/000181/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000181/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-207-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141683,Iniciativa congreso:leg15:exp:122/000182/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000182/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141684,Iniciativa congreso:leg15:exp:122/000182/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000182/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-208-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141685,Iniciativa congreso:leg15:exp:122/000186/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000186/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141686,Iniciativa congreso:leg15:exp:122/000186/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000186/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-219-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141687,Iniciativa congreso:leg15:exp:122/000188/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000188/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141688,Iniciativa congreso:leg15:exp:122/000188/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000188/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-221-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141689,Iniciativa congreso:leg15:exp:122/000189/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000189/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141690,Iniciativa congreso:leg15:exp:122/000189/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000189/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-222-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141691,Iniciativa congreso:leg15:exp:122/000194/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000194/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141692,Iniciativa congreso:leg15:exp:122/000194/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000194/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-227-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141693,Iniciativa congreso:leg15:exp:122/000201/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000201/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141694,Iniciativa congreso:leg15:exp:122/000201/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000201/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-240-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141695,Iniciativa congreso:leg15:exp:127/000002/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:127/000002/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141696,Iniciativa congreso:leg15:exp:127/000002/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:127/000002/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-242-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141697,Iniciativa congreso:leg15:exp:122/000214/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000214/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141698,Iniciativa congreso:leg15:exp:122/000214/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000214/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-256-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141699,Iniciativa congreso:leg15:exp:122/000215/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000215/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141700,Iniciativa congreso:leg15:exp:122/000215/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000215/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-257-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141701,Iniciativa congreso:leg15:exp:122/000220/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000220/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-1.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-1.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
factory-20260219-lane_d-001,parl_initiative_doc,141702,Iniciativa congreso:leg15:exp:122/000220/0000,Documento pdf vinculado a iniciativa congreso:leg15:exp:122/000220/0000 en https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-2.PDF,https://www.congreso.es/public_oficiales/L15/CONG/BOCG/B/BOCG-15-B-265-2.PDF,"[""vivienda"", ""empleo"", ""sanidad"", ""educacion"", ""coste_vida"", ""energia"", ""transporte"", ""seguridad_justicia"", ""inmigracion"", ""corrupcion"", ""campo_rural"", ""igualdad""]"
