party_id,party_name,election_cycle,kind,source_url,format_hint,language,scope,snapshot_date,local_path,notes
68157,CUP,es_autonomicas_2023,programa,https://cup.cat/programa,html,es,autonomico,2026-02-28,etl/data/raw/text_documents/programas_partidos/85d82bbd50d227467ec84b595302e18813e0bf805d70f3f543c37630838828f3.html,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
73,UPN,es_autonomicas_2023,programa,https://elecciones.upn.org/programa/,html,es,autonomico,2026-02-28,etl/data/raw/text_documents/programas_partidos/1c8ef8b228b09379c3f2c2317adba8d1a1e1f607db437283cb087695e169b2fc.html,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v3-targeted;ai-ops-251-recovery-v4-psc-upn;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
7628,"Izquierda Unida",es_autonomicas_2023,programa,https://izquierdaunida.org/wp-content/uploads/2019/10/Programa-IU-10N-22-medidas-clave.pdf,pdf,es,autonomico,2026-02-28,etl/data/raw/text_documents/programas_partidos/99b4dd4dd92070f466191704e996b91f7ed18c92e2998a3d88ec5ee273e2b22c.pdf,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v2-targeted;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
1055,Ciudadanos,es_europeas_2024,programa,https://www.ciudadanos-cs.org/programa-electoral,html,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/20cfdcde72565a09ef2befbfb559fa4c5a1dc17a05e57a5d75c87ee8e5e83c93.html,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
14,VOX,es_europeas_2024,programa,https://www.voxespana.es/wp-content/uploads/2025/10/Programa-WEB-021025.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/0d3e55ebe42c6bf5ad468cc5a14fff4423a454d9fbbea2890f62b5114fbd4cf2.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
18201,EQUO,es_europeas_2024,programa,https://verdesequo.es/wp-content/uploads/2023/07/Un-Programa-para-ti-bueno.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/87a2eb0e240c6b431027c2eea9fdd994219b4f3f11d28d3902630b7ded093549.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
18,EAJ-PNV,es_europeas_2024,programa,https://www.eaj-pnv.eus/es/adjuntos-documentos/20945/pdf/con-voz-propia-programa-electoral-23-j,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/46fec3a017cdc5c4e506fa5e228b97690071d5a03dfd3d8128392aa20f57d132.pdf,official-party-site-homepage-ai-ops-240;ai-ops-249-recovery-override;ai-ops-250-recovery-v2-targeted;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
22,"EH Bildu",es_europeas_2024,programa,https://ehbildu.eus/herriak/irunea/dokumentuak/ES_1682328517.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/d82af4c09b076bdd33618da6bcb8416170ac03d88c112cd6013df2d3da4811e9.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-249-recovery-override;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
276,BNG,es_europeas_2024,programa,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/78ffd0c50c8093d2baa2a05fb4f2ec48c31d21a16b32040060758f0c8c572b6c.pdf,official-party-site-homepage-ai-ops-240;deeplink-auto-ai-ops-245;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
276,BNG,es_europeas_2024,programa_pdf,https://www.bng.gal/media/bnggaliza/files/2024/05/14/24_bng_programa_europeas_2.pdf,pdf,es,ue,2026-02-28,etl/data/raw/text_documents/programas_partidos/78ffd0c50c8093d2baa2a05fb4f2ec48c31d21a16b32040060758f0c8c572b6c.pdf,pdf-priority-ai-ops-242;ai-ops-253-residual-support0-targeted-v1;ai-ops-253-local-replay
