initiative_id,doc_kind,doc_url,last_http_status,attempts,last_attempt_at,last_error
senado:leg14:exp:624/000002,bocg,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=624&numEx=000002,403,1,2026-02-18T10:15:20+00:00,
senado:leg14:exp:624/000009,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=624&numEx=000009,403,1,2026-02-18T10:12:46+00:00,
senado:leg14:exp:626/000001,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=626&numEx=000001,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:626/000003,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=626&numEx=000003,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:626/000007,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=626&numEx=000007,403,1,2026-02-27T08:53:07+00:00,
senado:leg14:exp:626/000008,ds,https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=626&numEx=000008,403,1,2026-02-18T10:12:46+00:00,
senado:leg15:exp:624/000001,bocg,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=3&tipoEx=624&numEx=000001,403,1,2026-02-18T10:15:20+00:00,
senado:leg10:exp:610/000113,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000113,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000114,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000114,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000115,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000115,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000116,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000116,403,2,2026-02-18T10:12:46+00:00,
senado:leg10:exp:610/000117,ds,https://www.senado.es/web/ficopendataservlet?legis=10&tipoFich=12&tipoEx=610&numEx=000117,403,2,2026-02-18T10:12:46+00:00,
