review_item_id,priority_rank,priority_score,review_batch_id,priority_reason,topic_id,topic_label,boja_id,fragment_id,date,organisation,type,action_kind,review_status,impact_status,responsibility_status,candidate_direction,claim_status,evidence_tier,evidence_excerpt,review_hint,review_questions,source_url,detail_url,source_locator
boja-impact-review-disposition-2024-252-1-transparencia-corrupcion-f01,62,58,boja-impact-review-batch-006,accion=regula:34; tema=transparencia_corrupcion:12; fecha=31/12/2024:12; total=58,transparencia_corrupcion,Transparencia y corrupcion,disposition.2024.252.1,disposition-2024-252-1-transparencia-corrupcion-f01,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,regula,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"De acuerdo con lo dispuesto en el artículo 8.3 del Decreto 289/2015, de 21 de julio, por el que se regula la organización administrativa en materia de transparencia pública en el ámbito de la Administración de...","Revisar obligaciones, beneficiarios, restricciones y organo competente.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::1
boja-impact-review-disposition-2024-213-1-educacion-f02,63,58,boja-impact-review-batch-006,accion=convoca_ayuda:30; tema=educacion:16; fecha=31/10/2024:12; total=58,educacion,Educacion,disposition.2024.213.1,disposition-2024-213-1-educacion-f02,31/10/2024,Consejería de Desarrollo Educativo y Formación Profesional,Resoluciones,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Resolución de 21 de octubre de 2024, de la Delegación Territorial de Desarrollo Educativo y Formación Profesional y de Universidad, Investigación e Innovación en Jaén, de concesión de subvenciones a las entidades sin ánimo de lucro...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/213/BOJA24-213-00003-53115-01_00310064.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.213.1,disposition.2024.213.1::summaryNoHtml::2
boja-impact-review-disposition-2024-213-2-educacion-f02,64,58,boja-impact-review-batch-006,accion=convoca_ayuda:30; tema=educacion:16; fecha=31/10/2024:12; total=58,educacion,Educacion,disposition.2024.213.2,disposition-2024-213-2-educacion-f02,31/10/2024,"Consejería de Inclusión Social, Juventud, Familias e Igualdad",Órdenes,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Orden de 28 de octubre de 2024, por la que se amplía el plazo para la presentación de solicitudes establecido en la Orden de 23 de septiembre de 2024, por la que se regula y convoca...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/213/BOJA24-213-00001-53203-01_00310152.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.213.2,disposition.2024.213.2::summaryNoHtml::2
boja-impact-review-disposition-2026-45-1-educacion-f02,65,57,boja-impact-review-batch-006,accion=estructura_organica:24; tema=educacion:16; fecha=06/03/2026:17; total=57,educacion,Educacion,disposition.2026.45.1,disposition-2026-45-1-educacion-f02,06/03/2026,Presidencia,Leyes,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Las universidades deben garantizar que la formación doctoral incorpore el desarrollo de las competencias transversales para este nivel formativo, en el marco de cualificaciones establecido para el Espacio Europeo de Educación Superior.","Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2026/45/BOJA26-045-00092-3059-01_00334281.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2026.45.1,disposition.2026.45.1::body::2
boja-impact-review-disposition-2022-209-2-fiscalidad-f01,66,57,boja-impact-review-batch-006,accion=modifica_norma:40; tema=fiscalidad:13; fecha=31/10/2022:4; total=57,fiscalidad,Fiscalidad,disposition.2022.209.2,disposition-2022-209-2-fiscalidad-f01,31/10/2022,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Órdenes,modifica_norma,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Conforme establecen los artículos 19.4 de la Ley 38/2003, de 17 de noviembre, General de Subvenciones, y 121 del Texto Refundido de la Ley General de la Hacienda Pública de la Junta de Andalucía, aprobado por...","Identificar norma modificada, direccion material del cambio y organo responsable.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00008-17091-01_00270363.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.2,disposition.2022.209.2::body::1
boja-impact-review-disposition-2022-209-2-fiscalidad-f02,67,57,boja-impact-review-batch-006,accion=modifica_norma:40; tema=fiscalidad:13; fecha=31/10/2022:4; total=57,fiscalidad,Fiscalidad,disposition.2022.209.2,disposition-2022-209-2-fiscalidad-f02,31/10/2022,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Órdenes,modifica_norma,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Orden de 24 de octubre de 2022, por la que se modifica la Orden de 30 de julio de 2020, por la que se aprueban las bases reguladoras para la concesión de subvenciones, en régimen de...","Identificar norma modificada, direccion material del cambio y organo responsable.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00008-17091-01_00270363.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.2,disposition.2022.209.2::summaryNoHtml::2
boja-impact-review-disposition-2022-209-2-energia-clima-f01,68,56,boja-impact-review-batch-006,accion=modifica_norma:40; tema=energia_clima:12; fecha=31/10/2022:4; total=56,energia_clima,Energia y clima,disposition.2022.209.2,disposition-2022-209-2-energia-clima-f01,31/10/2022,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Órdenes,modifica_norma,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Orden de 24 de octubre de 2022, por la que se modifica la Orden de 30 de julio de 2020, por la que se aprueban las bases reguladoras para la concesión de subvenciones, en régimen de...","Identificar norma modificada, direccion material del cambio y organo responsable.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00008-17091-01_00270363.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.2,disposition.2022.209.2::summaryNoHtml::1
boja-impact-review-disposition-2022-209-4-vivienda-f01,69,56,boja-impact-review-batch-006,accion=regula:34; tema=vivienda:18; fecha=31/10/2022:4; total=56,vivienda,Vivienda,disposition.2022.209.4,disposition-2022-209-4-vivienda-f01,31/10/2022,"Consejería de Fomento, Articulación del Territorio y Vivienda",Órdenes,regula,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"El Real Decreto 42/2022, de 18 de enero, regula el Bono Alquiler Joven y el Plan Estatal para el Acceso a la Vivienda 2022-2025.","Revisar obligaciones, beneficiarios, restricciones y organo competente.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00019-17155-01_00270422.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.4,disposition.2022.209.4::body::1
boja-impact-review-disposition-2024-252-7-fiscalidad-f01,70,55,boja-impact-review-batch-006,accion=convoca_ayuda:30; tema=fiscalidad:13; fecha=31/12/2024:12; total=55,fiscalidad,Fiscalidad,disposition.2024.252.7,disposition-2024-252-7-fiscalidad-f01,31/12/2024,Consejo Audiovisual de Andalucía,Acuerdos,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Acuerdo de 4 de diciembre de 2024, del Consejo Audiovisual de Andalucía, por el que se convoca la XIª edición de los Premios Andaluces «El Audiovisual en la Escuela», se aprueba y se dispone la publicación...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00013-56391-01_00313337.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.7,disposition.2024.252.7::summaryNoHtml::1
boja-impact-review-disposition-2023-209-6-cultura-patrimonio-f01,71,55,boja-impact-review-batch-006,accion=regula:34; tema=cultura_patrimonio:13; fecha=31/10/2023:8; total=55,cultura_patrimonio,Cultura y patrimonio,disposition.2023.209.6,disposition-2023-209-6-cultura-patrimonio-f01,31/10/2023,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Correcciones de Errores,regula,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Corrección de errores de la Orden de 24 de marzo de 2023, por la que se regula el procedimiento para el mantenimiento y actualización del Sistema de Información Geográfica de Identificación de Parcelas Agrícolas (SIGPAC) a...","Revisar obligaciones, beneficiarios, restricciones y organo competente.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00002-16655-01_00291650.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.6,disposition.2023.209.6::summaryNoHtml::1
boja-impact-review-disposition-2023-209-7-cultura-patrimonio-f01,72,55,boja-impact-review-batch-006,accion=regula:34; tema=cultura_patrimonio:13; fecha=31/10/2023:8; total=55,cultura_patrimonio,Cultura y patrimonio,disposition.2023.209.7,disposition-2023-209-7-cultura-patrimonio-f01,31/10/2023,"Consejería de Universidad, Investigación e Innovación",Órdenes,regula,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"c) Reglamento (UE) 2021/1060 del Parlamento Europeo y del Consejo, de 24 de junio de 2021, por el que se establecen las disposiciones comunes relativas al Fondo Europeo de Desarrollo Regional, al Fondo Social Europeo Plus...","Revisar obligaciones, beneficiarios, restricciones y organo competente.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00046-16550-01_00291544.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.7,disposition.2023.209.7::body::1
boja-impact-review-disposition-2023-209-5-fiscalidad-f01,73,55,boja-impact-review-batch-007,accion=regula:34; tema=fiscalidad:13; fecha=31/10/2023:8; total=55,fiscalidad,Fiscalidad,disposition.2023.209.5,disposition-2023-209-5-fiscalidad-f01,31/10/2023,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Órdenes,regula,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"1379/2013 del Parlamento Europeo y del Consejo, de 11 de diciembre de 2013, por el que se establece la Organización Común de Mercados en el sector de los productos de la pesca y de la acuicultura...","Revisar obligaciones, beneficiarios, restricciones y organo competente.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00008-16660-01_00291654.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.5,disposition.2023.209.5::body::1
boja-impact-review-disposition-2023-209-5-fiscalidad-f02,74,55,boja-impact-review-batch-007,accion=regula:34; tema=fiscalidad:13; fecha=31/10/2023:8; total=55,fiscalidad,Fiscalidad,disposition.2023.209.5,disposition-2023-209-5-fiscalidad-f02,31/10/2023,"Consejería de Agricultura, Pesca, Agua y Desarrollo Rural",Órdenes,regula,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"En su virtud, a propuesta del Director General de Pesca y Acuicultura, y en uso de las facultades conferidas por el artículo 44.2 de la Ley 6/2006, de 24 de octubre, del Gobierno de la Comunidad...","Revisar obligaciones, beneficiarios, restricciones y organo competente.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00008-16660-01_00291654.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.5,disposition.2023.209.5::body::2
boja-impact-review-disposition-2025-251-1-cultura-patrimonio-f01,75,53,boja-impact-review-batch-007,accion=estructura_organica:24; tema=cultura_patrimonio:13; fecha=31/12/2025:16; total=53,cultura_patrimonio,Cultura y patrimonio,disposition.2025.251.1,disposition-2025-251-1-cultura-patrimonio-f01,31/12/2025,Presidencia,Leyes,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"El Parlamento de Andalucía dispone de autonomía patrimonial y asume las mismas competencias y facultades que se atribuyen en la presente ley al Consejo de Gobierno, a la Consejería competente en materia de patrimonio y al...","Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2025/251/BOJA25-251-00107-17440-01_00331037.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2025.251.1,disposition.2025.251.1::body::1
boja-impact-review-disposition-2024-252-1-educacion-f01,76,52,boja-impact-review-batch-007,accion=estructura_organica:24; tema=educacion:16; fecha=31/12/2024:12; total=52,educacion,Educacion,disposition.2024.252.1,disposition-2024-252-1-educacion-f01,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"1.º Las personas titulares de las Viceconsejerías de las Consejerías en que se organiza la Administración de la Junta de Andalucía, con competencias en materia de Hacienda Pública, Administración Local, industria, minas, salud, agricultura, medio ambiente...","Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::1
boja-impact-review-disposition-2024-252-1-educacion-f02,77,52,boja-impact-review-batch-007,accion=estructura_organica:24; tema=educacion:16; fecha=31/12/2024:12; total=52,educacion,Educacion,disposition.2024.252.1,disposition-2024-252-1-educacion-f02,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,3.ª Titular de la Dirección General con competencias en materia de Universidades.,"Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::2
boja-impact-review-disposition-2024-213-1-educacion-f01,78,52,boja-impact-review-batch-007,accion=estructura_organica:24; tema=educacion:16; fecha=31/10/2024:12; total=52,educacion,Educacion,disposition.2024.213.1,disposition-2024-213-1-educacion-f01,31/10/2024,Consejería de Desarrollo Educativo y Formación Profesional,Resoluciones,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"En atención a la citada propuesta esta Delegación Territorial, en uso de las competencias establecidas en el artículo 15 de la Orden de la Consejería de Educación de 15 de abril de 2011, y en los...","Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/213/BOJA24-213-00003-53115-01_00310064.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.213.1,disposition.2024.213.1::body::1
boja-impact-review-disposition-2024-213-2-educacion-f01,79,52,boja-impact-review-batch-007,accion=estructura_organica:24; tema=educacion:16; fecha=31/10/2024:12; total=52,educacion,Educacion,disposition.2024.213.2,disposition-2024-213-2-educacion-f01,31/10/2024,"Consejería de Inclusión Social, Juventud, Familias e Igualdad",Órdenes,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"El cuidado de las personas mayores a través del voluntariado» en el ámbito de las competencias de la Consejería de Inclusión Social, Juventud, Familias e Igualdad, destinadas a los centros educativos públicos, concertados o privados de...","Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/213/BOJA24-213-00001-53203-01_00310152.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.213.2,disposition.2024.213.2::body::1
boja-impact-review-disposition-2022-209-4-vivienda-f02,80,52,boja-impact-review-batch-007,accion=convoca_ayuda:30; tema=vivienda:18; fecha=31/10/2022:4; total=52,vivienda,Vivienda,disposition.2022.209.4,disposition-2022-209-4-vivienda-f02,31/10/2022,"Consejería de Fomento, Articulación del Territorio y Vivienda",Órdenes,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"En el supuesto de incumplimiento de la obligación de justificación, la persona beneficiaria podrá comunicar a la Delegación Territorial de la Consejería competente en materia de vivienda concedente de la ayuda su intención de proceder a...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00019-17155-01_00270422.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.4,disposition.2022.209.4::body::2
boja-impact-review-disposition-2022-209-5-vivienda-f01,81,52,boja-impact-review-batch-007,accion=convoca_ayuda:30; tema=vivienda:18; fecha=31/10/2022:4; total=52,vivienda,Vivienda,disposition.2022.209.5,disposition-2022-209-5-vivienda-f01,31/10/2022,"Consejería de Fomento, Articulación del Territorio y Vivienda",Extractos,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Podrán ser beneficiarias de las ayudas convocadas las personas jóvenes, titulares de un contrato de arrendamiento o cesión de uso de vivienda o habitación habituales, o que estén en disposición de serlo, siempre que lo acrediten...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00002-17156-01_00270423.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.5,disposition.2022.209.5::body::1
boja-impact-review-disposition-2022-209-5-vivienda-f02,82,52,boja-impact-review-batch-007,accion=convoca_ayuda:30; tema=vivienda:18; fecha=31/10/2022:4; total=52,vivienda,Vivienda,disposition.2022.209.5,disposition-2022-209-5-vivienda-f02,31/10/2022,"Consejería de Fomento, Articulación del Territorio y Vivienda",Extractos,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Tanto el cierre del plazo como su reapertura, el aumento del número de solicitudes señalado y, en su caso, el incremento de crédito de la convocatoria, se realizarán por resolución motivada de la persona titular de...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2022/209/BOJA22-209-00002-17156-01_00270423.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2022.209.5,disposition.2022.209.5::body::2
boja-impact-review-disposition-2024-252-1-campo-agua-f01,83,51,boja-impact-review-batch-007,accion=estructura_organica:24; tema=campo_agua:15; fecha=31/12/2024:12; total=51,campo_agua,Campo y agua,disposition.2024.252.1,disposition-2024-252-1-campo-agua-f01,31/12/2024,"Consejería de la Presidencia, Interior, Diálogo Social y Simplificación Administrativa",Decretos,estructura_organica,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"1.º Las personas titulares de las Viceconsejerías de las Consejerías en que se organiza la Administración de la Junta de Andalucía, con competencias en materia de Hacienda Pública, Administración Local, industria, minas, salud, agricultura, medio ambiente...","Mapear competencias transferidas, unidad responsable y fechas efectivas.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2024/252/BOJA24-252-00029-55980-01_00312926.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2024.252.1,disposition.2024.252.1::body::1
boja-impact-review-disposition-2023-209-7-cultura-patrimonio-f02,84,51,boja-impact-review-batch-007,accion=convoca_ayuda:30; tema=cultura_patrimonio:13; fecha=31/10/2023:8; total=51,cultura_patrimonio,Cultura y patrimonio,disposition.2023.209.7,disposition-2023-209-7-cultura-patrimonio-f02,31/10/2023,"Consejería de Universidad, Investigación e Innovación",Órdenes,convoca_ayuda,needs_human_review,unreviewed,actor_not_attributed,unknown,impact_review_queue_only_no_public_claim,tier_1_primary,"Orden de 24 de octubre de 2023, del Consejero de Universidad, Investigación e Innovación, por la que se aprueban las bases reguladoras para la concesión de subvenciones, en régimen de concurrencia competitiva, en el marco del...","Enlazar convocatoria con presupuesto, beneficiarios, resoluciones y ejecucion.","legal_change: Que norma, plan, ayuda o regla cambia este fragmento? | citizen_direction: La direccion ciudadana es mejora, recorte, redistribucion, restriccion o sin efecto claro? | responsible_actor: Que organo, persona o partido puede atribuirse con fuente primaria? | impact_evidence_gap: Que presupuesto, ejecucion u outcome falta para validar impacto real?",https://juntadeandalucia.es/eboja/2023/209/BOJA23-209-00046-16550-01_00291544.pdf,https://datos.juntadeandalucia.es/api/v0/boja/disposition.2023.209.7,disposition.2023.209.7::summaryNoHtml::2
